student,school,minority,sex,ses,math
738,2030,No,Female,1.042,2.625
739,2030,No,Male,0.282,22.167
740,2030,No,Male,-0.648,10.916
741,2030,No,Male,-0.178,5.366
742,2030,No,Male,0.212,9.004
743,2030,No,Female,0.932,13.732
744,2030,No,Female,0.502,19.118
745,2030,No,Male,0.272,23.736
746,2030,Yes,Female,-0.078,4.328
747,2030,No,Female,0.242,6.72
748,2030,No,Female,0.112,12.692
749,2030,No,Male,-0.118,19.624
750,2030,No,Male,1.302,16.604
751,2030,No,Female,0.212,16.569
752,2030,No,Female,0.352,11.47
753,2030,No,Male,0.042,10.275
754,2208,No,Male,0.702,20.633
755,2208,No,Female,0.002,17.075
756,2208,No,Female,-0.318,5.958
757,2208,No,Male,1.022,12.663
758,2208,No,Female,-0.268,13.684
759,2208,No,Female,-0.148,17.699
760,2208,No,Male,1.652,16.658
761,2208,No,Male,1.202,23.449
762,2208,No,Male,0.012,23.822
763,2208,No,Female,-0.478,7.847
764,2208,No,Female,1.392,18.46
765,2208,No,Male,1.122,22.136
766,2208,No,Male,0.842,21.007
767,2208,No,Female,1.152,23.141
768,2208,No,Female,0.202,7.237
769,2208,No,Female,0.662,22.057
770,2208,No,Female,-0.298,4.206
771,2208,No,Male,0.772,17.56
772,2208,No,Female,0.792,12.281
773,2208,No,Female,1.392,17.706
774,2208,No,Female,0.432,20.026
775,2208,No,Female,-0.108,21.744
776,2208,No,Male,0.982,17.163
777,2208,No,Male,0.852,11.373
778,2208,No,Male,-0.188,6.795
779,2208,No,Male,-0.598,23.159
780,2208,No,Female,0.562,14.315
781,2208,No,Female,0.182,3.51
782,2208,No,Female,-0.118,10.983
783,2208,No,Male,0.632,13.021
784,2208,No,Female,-0.438,7.956
785,2208,No,Male,0.202,8.782
786,2208,No,Female,1.002,7.155
787,2208,No,Female,0.572,17.536
788,2208,No,Female,0.182,4.786
789,2208,No,Female,0.482,14.15
790,2208,No,Female,-0.068,19.604
791,2208,No,Male,-0.348,16.841
792,2208,No,Female,-0.908,17.839
793,2208,No,Female,0.772,6.078
794,2208,No,Male,0.702,11.21
795,2208,No,Male,0.932,12.497
796,2208,No,Female,0.932,23.529
797,2208,No,Male,-0.468,18.196
798,2208,No,Female,-0.118,16.353
799,2208,No,Male,0.792,20.628
800,2208,No,Male,0.202,24.707
801,2208,No,Female,0.212,21.009
802,2208,No,Male,0.142,21.89
803,2208,No,Male,0.112,22.16
804,2208,No,Male,-0.368,8.438
805,2208,No,Male,0.782,9.796
806,2208,No,Male,1.182,23.955
807,2208,No,Female,1.122,16.76
808,2208,No,Female,1.202,16.302
809,2208,No,Female,0.682,19.196
810,2208,No,Female,0.802,11.457
811,2208,No,Female,1.032,20.3
812,2208,No,Female,0.242,14.845
813,2208,No,Female,-0.218,2.957
814,2277,Yes,Female,-0.718,3.472
815,2277,Yes,Female,1.762,4.261
816,2277,Yes,Female,-1.258,6.328
817,2277,Yes,Female,-0.678,10.308
818,2277,Yes,Female,-0.708,4.097
819,2277,No,Female,-0.598,10.24
820,2277,Yes,Female,-1.148,8.089
821,2277,No,Female,-0.798,6.932
822,2277,Yes,Female,-1.378,20.906
823,2277,Yes,Female,-0.398,3.522
824,2277,No,Female,-0.548,13.643
825,2277,Yes,Female,-0.948,12.865
826,2277,Yes,Female,-0.138,8.642
827,2277,Yes,Female,-1.198,5.252
828,2277,Yes,Female,-1.008,15.778
829,2277,Yes,Female,-0.858,10.371
830,2277,Yes,Female,-0.468,3.235
831,2277,Yes,Female,-0.678,4.782
832,2277,Yes,Female,-0.188,3.677
833,2277,No,Female,-0.218,18.532
834,2277,Yes,Female,0.502,1.938
835,2277,Yes,Female,-0.208,8.293
836,2277,Yes,Female,-0.768,12.412
837,2277,Yes,Female,-0.988,16.13
838,2277,No,Female,-1.448,2.891
839,2277,Yes,Female,-1.718,6.701
840,2277,Yes,Female,0.052,12.075
841,2277,Yes,Female,-0.178,10.425
842,2277,Yes,Female,-1.308,12.573
843,2277,Yes,Female,-1.648,9.146
844,2277,Yes,Female,-1.058,4.559
845,2277,No,Female,-1.158,2.38
846,2277,Yes,Female,-0.778,8.309
847,2277,Yes,Female,0.582,6.061
848,2277,Yes,Female,-0.428,6.098
849,2277,Yes,Female,-1.458,16.248
850,2277,Yes,Female,-1.178,2.462
851,2277,Yes,Female,-1.498,4.069
852,2277,Yes,Female,-1.278,15.922
853,2277,No,Female,-0.398,18.118
854,2277,Yes,Female,0.562,13.484
855,2277,Yes,Female,-0.528,4.579
856,2277,Yes,Female,-1.438,14.009
857,2277,No,Female,-0.898,-1.722
858,2277,Yes,Female,0.122,4.322
859,2277,No,Female,-1.208,10.92
860,2277,Yes,Female,-1.128,5.081
861,2277,No,Female,0.442,5.449
862,2277,Yes,Female,-1.058,12.725
863,2277,Yes,Female,-0.858,14.231
864,2277,Yes,Female,-1.078,8.338
865,2277,Yes,Female,-1.028,18.592
866,2277,No,Female,-1.328,14.476
867,2277,Yes,Female,-0.298,11.975
868,2277,No,Female,-1.008,10.967
869,2277,Yes,Female,-1.808,22.731
870,2277,No,Female,-1.448,9.048
871,2277,No,Female,-0.118,2.837
872,2277,Yes,Female,-1.138,21.723
873,2277,Yes,Female,-1.388,5.467
874,2277,Yes,Female,-1.318,6.18
875,2305,Yes,Female,-0.738,16.405
876,2305,Yes,Female,-1.178,12.823
877,2305,Yes,Female,-0.308,15.256
878,2305,Yes,Female,-0.358,12.746
879,2305,Yes,Female,-1.518,10.246
880,2305,Yes,Female,-0.518,8.94
881,2305,Yes,Female,-0.368,-1.005
882,2305,Yes,Female,-0.228,17.401
883,2305,Yes,Female,0.102,15.192
884,2305,Yes,Female,0.052,16.174
885,2305,Yes,Female,-0.148,12.433
886,2305,Yes,Female,-0.528,16.331
887,2305,Yes,Female,-0.648,6.51
888,2305,Yes,Female,-0.598,4.082
889,2305,Yes,Female,-1.058,6.444
890,2305,Yes,Female,-1.178,2.734
891,2305,Yes,Female,-0.358,4.005
892,2305,Yes,Female,-1.208,14.364
893,2305,No,Female,0.162,5.624
894,2305,Yes,Female,-1.548,11.896
895,2305,Yes,Female,0.182,12.313
896,2305,No,Female,-1.178,10.839
897,2305,Yes,Female,-1.698,12.199
898,2305,Yes,Female,-0.148,15.062
899,2305,Yes,Female,-0.438,11.356
900,2305,Yes,Female,-0.388,6.292
901,2305,Yes,Female,-0.478,7.141
902,2305,Yes,Female,0.442,10.168
903,2305,Yes,Female,-0.598,10.567
904,2305,Yes,Female,-0.568,12.356
905,2305,Yes,Female,-0.058,5.074
906,2305,No,Female,-1.088,10.581
907,2305,Yes,Female,-1.178,13.882
908,2305,Yes,Female,-0.468,2.095
909,2305,Yes,Female,-0.568,15.898
910,2305,Yes,Female,-2.138,14.09
911,2305,Yes,Female,-1.608,11.01
912,2305,Yes,Female,-0.708,6.407
913,2305,Yes,Female,-0.008,2.079
914,2305,Yes,Female,-0.858,13.632
915,2305,Yes,Female,-0.838,15.303
916,2305,Yes,Female,-0.438,10.264
917,2305,Yes,Female,-0.888,10.004
918,2305,Yes,Female,-0.338,15.857
919,2305,Yes,Female,-1.288,18.534
920,2305,Yes,Female,0.202,10.927
921,2305,Yes,Female,1.242,9.318
922,2305,Yes,Female,-0.778,9.917
923,2305,Yes,Female,0.122,6.727
924,2305,Yes,Female,-1.458,14.901
925,2305,Yes,Female,-1.928,13.344
926,2305,Yes,Female,-1.128,16.557
927,2305,Yes,Female,-0.588,14.038
928,2305,Yes,Female,-1.038,10.067
929,2305,Yes,Female,-1.028,10.743
930,2305,Yes,Female,-0.708,21.352
931,2305,Yes,Female,-0.038,11.658
932,2305,Yes,Female,-1.378,17.251
933,2305,Yes,Female,1.192,16.406
934,2305,Yes,Female,0.402,14.009
935,2305,Yes,Female,-1.158,7.594
936,2305,Yes,Female,-0.938,-0.602
937,2305,Yes,Female,-0.768,-0.928
938,2305,Yes,Female,-0.348,14.558
939,2305,Yes,Female,-0.078,11.596
940,2305,Yes,Female,-1.098,15.085
941,2305,Yes,Female,-1.268,20.108
942,2336,No,Male,-0.228,24.404
943,2336,No,Male,1.132,23.744
944,2336,No,Female,0.502,17.563
945,2336,No,Male,0.962,23.696
946,2336,No,Male,0.942,24.344
947,2336,No,Female,1.012,14.767
948,2336,No,Male,0.602,18.836
949,2336,No,Female,0.532,4.472
950,2336,No,Female,0.722,20.346
951,2336,No,Male,1.282,6.92
952,2336,No,Male,0.492,24.993
953,2336,No,Female,0.972,20.255
954,2336,No,Male,0.522,13.082
955,2336,No,Female,0.912,21.774
956,2336,No,Female,1.072,19.484
957,2336,No,Male,0.412,8.572
958,2336,No,Male,-0.798,21.206
959,2336,No,Male,1.072,21.218
960,2336,No,Female,1.092,18.736
961,2336,No,Male,0.292,9.294
962,2336,No,Male,0.922,4.807
963,2336,No,Female,0.842,17.54
964,2336,Yes,Female,0.452,13.669
965,2336,No,Female,0.082,20.389
966,2336,No,Male,0.912,23.188
967,2336,No,Male,-0.218,13.853
968,2336,No,Male,0.352,21.435
969,2336,No,Female,-0.918,11.351
970,2336,No,Female,-0.158,21.085
971,2336,No,Male,0.452,21.185
972,2336,No,Female,-0.258,10.038
973,2336,No,Female,1.392,17.242
974,2336,No,Male,1.392,11.655
975,2336,No,Male,0.422,15.076
976,2336,No,Male,0.662,10.529
977,2336,No,Female,-0.138,10.951
978,2336,No,Female,1.072,18.487
979,2336,No,Male,0.922,14.499
980,2336,No,Male,0.652,22.12
981,2336,No,Female,-0.428,12.356
982,2336,No,Female,-0.858,11.23
983,2336,No,Female,0.072,6.902
984,2336,No,Male,-0.078,18.254
985,2336,No,Male,1.172,22.901
986,2336,No,Female,-0.638,11.571
987,2336,No,Female,-0.098,24.993
988,2336,No,Male,-0.728,11.32
989,2458,No,Female,-0.048,21.403
990,2458,No,Female,1.302,14.005
991,2458,No,Female,0.402,19.153
992,2458,Yes,Female,-1.058,7.814
993,2458,Yes,Female,-0.178,9.829
994,2458,Yes,Female,0.232,22.631
995,2458,No,Female,0.312,23.044
996,2458,Yes,Female,0.852,22.743
997,2458,Yes,Female,0.262,17.205
998,2458,Yes,Female,0.052,12.071
999,2458,Yes,Female,-0.468,19.161
1000,2458,Yes,Female,-0.268,12.332
1001,2458,No,Female,1.512,22.681
1002,2458,Yes,Female,0.182,4.928
1003,2458,Yes,Female,0.242,9.142
1004,2458,No,Female,1.072,24.488
1005,2458,Yes,Female,1.172,13.666
1006,2458,No,Female,1.082,21.451
1007,2458,Yes,Female,-0.068,5.52
1008,2458,Yes,Female,1.122,9.09
1009,2458,Yes,Female,-0.218,21.299
1010,2458,Yes,Female,0.192,9.922
1011,2458,Yes,Female,0.062,17.666
1012,2458,Yes,Female,0.322,13.095
1013,2458,Yes,Female,-0.448,8.387
1014,2458,Yes,Female,0.842,20.21
1015,2458,Yes,Female,-0.938,8.056
1016,2458,Yes,Female,0.332,23.534
1017,2458,No,Female,1.342,15.496
1018,2458,Yes,Female,-0.958,5.215
1019,2458,Yes,Female,-0.888,13.879
1020,2458,No,Female,0.192,6.952
1021,2458,No,Female,0.872,11.466
1022,2458,No,Female,0.772,9.49
1023,2458,No,Female,0.422,22.466
1024,2458,Yes,Female,1.102,15.287
1025,2458,Yes,Female,-0.558,5.36
1026,2458,Yes,Female,0.142,2.454
1027,2458,No,Female,0.502,20.689
1028,2458,No,Female,0.722,18.814
1029,2458,Yes,Female,0.012,16.793
1030,2458,Yes,Female,0.022,10.621
1031,2458,No,Female,0.052,10.138
1032,2458,Yes,Female,-0.888,11.333
1033,2458,No,Female,-0.828,10.352
1034,2458,No,Female,0.382,19.322
1035,2458,Yes,Female,0.272,6.451
1036,2458,Yes,Female,-0.728,16.445
1037,2458,No,Female,1.092,13.071
1038,2458,Yes,Female,0.302,15.096
1039,2458,No,Female,0.512,9.018
1040,2458,No,Female,0.462,10.278
1041,2458,Yes,Female,1.022,11.406
1042,2458,Yes,Female,-0.048,21.186
1043,2458,No,Female,0.312,12.293
1044,2458,Yes,Female,-0.918,11.96
1045,2458,No,Female,0.432,9.327
1046,2467,No,Female,-1.388,7.278
1047,2467,No,Male,-0.848,10.811
1048,2467,No,Female,-0.308,10.838
1049,2467,No,Male,-0.358,15.614
1050,2467,No,Female,-0.648,0.462
1051,2467,No,Female,0.382,23.126
1052,2467,No,Female,-0.108,0.436
1053,2467,No,Male,-0.458,20.276
1054,2467,No,Male,0.702,11.854
1055,2467,No,Female,-0.428,11.796
1056,2467,No,Female,-1.158,6.681
1057,2467,No,Female,-0.138,14.965
1058,2467,No,Female,-0.598,19.048
1059,2467,No,Male,-0.018,-0.15
1060,2467,No,Male,-0.298,5.794
1061,2467,No,Male,-0.808,7.854
1062,2467,No,Female,-0.278,13.718
1063,2467,No,Male,-1.018,5.509
1064,2467,No,Male,0.272,23.294
1065,2467,No,Male,0.542,-2.422
1066,2467,No,Male,-0.348,17.691
1067,2467,No,Male,-0.678,3.031
1068,2467,No,Male,-0.748,9.067
1069,2467,No,Female,-0.218,17.59
1070,2467,No,Female,0.532,16.866
1071,2467,No,Female,-0.798,2.851
1072,2467,No,Male,0.402,7.268
1073,2467,No,Male,-0.478,14.486
1074,2467,No,Female,-0.588,24.012
1075,2467,No,Male,-0.308,7.056
1076,2467,No,Female,-0.358,12.031
1077,2467,No,Male,0.122,7.003
1078,2467,No,Female,-0.658,7.262
1079,2467,No,Male,-0.658,14.525
1080,2467,No,Female,-0.598,4.076
1081,2467,No,Female,-0.908,5.191
1082,2467,No,Male,0.282,16.51
1083,2467,No,Male,1.022,17.246
1084,2467,No,Male,-1.068,3.678
1085,2467,No,Male,0.062,0.861
1086,2467,No,Male,-1.368,-0.26
1087,2467,No,Male,-0.248,14.484
1088,2467,No,Female,-0.118,10.623
1089,2467,No,Female,-0.158,2.669
1090,2467,No,Male,-0.528,18.706
1091,2467,No,Female,-0.208,9.273
1092,2467,No,Female,-0.308,19.114
1093,2467,No,Female,0.212,8.125
1094,2467,No,Male,0.062,6.415
1095,2467,No,Female,-0.678,13.456
1096,2467,No,Female,-0.618,4.667
1097,2467,No,Female,-0.238,5.316
1098,2526,No,Female,-0.528,19.112
1099,2526,No,Female,0.522,16.9
1100,2526,No,Female,0.692,19.698
1101,2526,No,Female,0.412,17.776
1102,2526,No,Female,0.852,20.733
1103,2526,No,Female,0.752,10.941
1104,2526,No,Female,1.222,18.86
1105,2526,No,Female,0.172,18.392
1106,2526,No,Female,-0.668,12.087
1107,2526,No,Female,-0.258,16.605
1108,2526,No,Female,-0.028,12.09
1109,2526,No,Female,1.122,24.993
1110,2526,No,Female,0.632,21.453
1111,2526,No,Female,-0.358,17.178
1112,2526,No,Female,-0.118,19.963
1113,2526,No,Female,0.142,16.036
1114,2526,No,Female,1.122,18.227
1115,2526,No,Female,-0.588,22.412
1116,2526,No,Female,0.842,17.262
1117,2526,No,Female,-0.188,12.712
1118,2526,No,Female,0.232,22.841
1119,2526,No,Female,-0.168,22.437
1120,2526,No,Female,1.512,17.212
1121,2526,No,Female,-0.298,11.594
1122,2526,No,Female,0.812,17.008
1123,2526,No,Female,-0.008,13.369
1124,2526,No,Female,0.032,19.47
1125,2526,No,Female,1.212,17.064
1126,2526,No,Female,-0.348,21.537
1127,2526,No,Female,0.212,11.453
1128,2526,No,Female,1.292,12.838
1129,2526,No,Female,0.532,10.81
1130,2526,No,Female,0.262,16.602
1131,2526,No,Female,0.512,22.387
1132,2526,No,Female,0.202,9.628
1133,2526,No,Female,0.552,14.569
1134,2526,No,Female,0.352,22.381
1135,2526,No,Female,-0.258,17.491
1136,2526,No,Female,-0.428,20.592
1137,2526,No,Female,1.262,11.739
1138,2526,No,Female,-1.168,19.698
1139,2526,No,Female,-0.408,15.184
1140,2526,No,Female,0.472,18.236
1141,2526,No,Female,0.492,2.81
1142,2526,No,Female,1.152,23.59
1143,2526,No,Female,0.702,24.247
1144,2526,No,Female,0.842,22.039
1145,2526,No,Female,0.192,22.541
1146,2526,No,Female,0.932,12.738
1147,2526,No,Female,0.422,18.77
1148,2526,No,Female,0.762,9.843
1149,2526,No,Female,0.562,11.436
1150,2526,No,Female,0.802,12.841
1151,2526,No,Female,1.022,22.354
1152,2526,No,Female,-0.228,20.372
1153,2526,No,Female,-0.708,7.359
1154,2526,Yes,Female,-0.428,21.511
1155,2626,No,Female,0.492,11.331
1156,2626,No,Male,0.552,18.24
1157,2626,No,Female,-0.948,6.624
1158,2626,No,Female,-0.428,12.141
1159,2626,No,Female,0.112,15.039
1160,2626,No,Male,-0.948,14.276
1161,2626,No,Male,-0.028,24.993
1162,2626,No,Female,0.822,21.004
1163,2626,No,Male,-0.128,7.775
1164,2626,No,Male,0.772,9.463
1165,2626,No,Female,0.062,10.274
1166,2626,No,Male,-1.548,17.489
1167,2626,No,Female,-0.448,10.35
1168,2626,No,Male,-0.168,23.7
1169,2626,No,Female,-1.308,-2.544
1170,2626,No,Female,-0.138,11.136
1171,2626,No,Female,0.312,9.414
1172,2626,No,Male,0.702,18.085
1173,2626,No,Male,-0.098,15.991
1174,2626,No,Male,0.122,10.53
1175,2626,No,Male,0.062,11.221
1176,2626,No,Male,0.892,24.812
1177,2626,No,Female,-0.118,13.897
1178,2626,No,Female,-0.688,2.57
1179,2626,No,Male,-0.708,10.167
1180,2626,No,Female,0.072,15.783
1181,2626,No,Female,0.012,15.397
1182,2626,No,Female,-0.098,17.411
1183,2626,No,Male,0.062,6.759
1184,2626,No,Female,-0.258,17.917
1185,2626,No,Female,0.402,6.745
1186,2626,No,Male,-0.248,15.246
1187,2626,No,Female,0.482,7.693
1188,2626,No,Male,0.562,18.336
1189,2626,No,Male,-0.358,7.089
1190,2626,No,Male,-0.428,8.64
1191,2626,No,Male,0.062,21.656
1192,2626,No,Male,0.072,22.421
1193,2629,Yes,Male,0.622,18.301
1194,2629,No,Male,0.422,16.488
1195,2629,Yes,Male,0.942,11.437
1196,2629,Yes,Male,-0.358,19.78
1197,2629,No,Male,0.132,19.628
1198,2629,No,Male,-0.118,21.665
1199,2629,No,Male,-0.688,10.63
1200,2629,Yes,Male,-0.328,16.231
1201,2629,No,Male,-0.278,20.891
1202,2629,No,Male,0.602,2.882
1203,2629,Yes,Male,-0.028,10.861
1204,2629,No,Male,-0.768,14.691
1205,2629,No,Male,-0.418,12.327
1206,2629,No,Male,0.482,3.599
1207,2629,Yes,Male,1.212,23.792
1208,2629,No,Male,0.502,15.18
1209,2629,Yes,Male,1.302,21.592
1210,2629,No,Male,-0.148,19.242
1211,2629,No,Male,-0.138,14.189
1212,2629,Yes,Male,0.422,12.134
1213,2629,No,Male,-0.708,13.097
1214,2629,No,Male,0.352,13.913
1215,2629,No,Male,-0.148,11.437
1216,2629,No,Male,-0.318,11.116
1217,2629,No,Male,-0.768,19.111
1218,2629,Yes,Male,0.302,9.026
1219,2629,No,Male,0.862,11.476
1220,2629,No,Male,0.422,19.188
1221,2629,Yes,Male,0.122,22.354
1222,2629,No,Male,0.892,4.099
1223,2629,No,Male,-0.998,22.507
1224,2629,No,Male,-0.738,21.076
1225,2629,No,Male,0.212,9.696
1226,2629,No,Male,-0.228,11.684
1227,2629,No,Male,-1.448,5.547
1228,2629,No,Male,-0.828,16.089
1229,2629,No,Male,0.152,22.193
1230,2629,No,Male,0.242,13.635
1231,2629,Yes,Male,0.652,16.748
1232,2629,No,Male,-1.268,14.209
1233,2629,No,Male,-1.138,19.688
1234,2629,No,Male,-0.078,18.323
1235,2629,No,Male,-0.468,11.32
1236,2629,Yes,Male,0.252,15.967
1237,2629,No,Male,-0.298,17.776
1238,2629,No,Male,-0.988,7.213
1239,2629,No,Male,-0.978,15.864
1240,2629,No,Male,-0.688,16.306
1241,2629,No,Male,-1.018,6.611
1242,2629,No,Male,0.282,14.444
1243,2629,No,Male,-0.708,14.218
1244,2629,No,Male,-0.048,10.781
1245,2629,No,Male,0.042,13.667
1246,2629,No,Male,1.262,19.931
1247,2629,No,Male,-1.888,13.217
1248,2629,No,Male,-0.598,17.705
1249,2629,No,Male,-0.918,22.971
1250,2639,Yes,Female,-0.658,10.647
1251,2639,Yes,Female,-1.088,4.819
1252,2639,Yes,Female,-2.078,3.139
1253,2639,Yes,Female,-1.128,5.241
1254,2639,Yes,Male,-1.308,17.968
1255,2639,Yes,Male,0.172,1.02
1256,2639,Yes,Female,-0.178,2.908
1257,2639,Yes,Female,-1.178,2.006
1258,2639,Yes,Male,-0.128,3.757
1259,2639,Yes,Male,-0.558,2.776
1260,2639,Yes,Female,-1.348,16.579
1261,2639,Yes,Female,-1.318,5.147
1262,2639,Yes,Male,-1.218,23.056
1263,2639,Yes,Male,-0.478,2.212
1264,2639,Yes,Male,-1.108,6.535
1265,2639,Yes,Female,-0.898,10.127
1266,2639,Yes,Female,-1.738,4.773
1267,2639,Yes,Male,-0.628,2.132
1268,2639,Yes,Female,-1.368,10.793
1269,2639,Yes,Male,-0.368,8.065
1270,2639,Yes,Male,-0.748,-1.482
1271,2639,Yes,Female,0.302,6.597
1272,2639,Yes,Male,-1.098,9.631
1273,2639,Yes,Female,-1.788,2.227
1274,2639,Yes,Female,0.102,4.676
1275,2639,Yes,Female,-0.668,-0.831
1276,2639,Yes,Female,-2.128,4.897
1277,2639,Yes,Female,-0.888,6.166
1278,2639,Yes,Female,-0.948,3.861
1279,2639,Yes,Male,-1.448,11.041
1280,2639,Yes,Female,-2.018,-1.892
1281,2639,Yes,Female,-1.128,2.699
1282,2639,Yes,Male,-1.788,13.295
1283,2639,Yes,Male,-1.088,-0.763
1284,2639,Yes,Female,-0.538,13.807
1285,2639,Yes,Male,-1.138,3.089
1286,2639,Yes,Male,-0.138,20.618
1287,2639,Yes,Male,-1.458,8.978
1288,2639,Yes,Female,-1.518,6.208
1289,2639,Yes,Female,-1.228,11.076
1290,2639,Yes,Female,-0.058,0.42
1291,2639,Yes,Male,-0.498,9.832
1292,2651,No,Male,-0.448,9.962
1293,2651,No,Male,-1.088,8.016
1294,2651,No,Female,0.542,12.146
1295,2651,No,Female,0.532,20.648
1296,2651,No,Female,-0.808,9.011
1297,2651,No,Female,-0.008,12.2
1298,2651,No,Male,-0.278,16.845
1299,2651,No,Female,0.592,15.189
1300,2651,No,Male,0.262,5.889
1301,2651,No,Male,0.612,7.195
1302,2651,No,Female,-0.188,4.706
1303,2651,No,Male,0.072,12.156
1304,2651,No,Female,0.152,11.076
1305,2651,No,Male,-0.118,3.992
1306,2651,No,Male,0.882,17.492
1307,2651,No,Male,1.422,22.492
1308,2651,No,Female,0.062,2.255
1309,2651,No,Male,0.252,6.873
1310,2651,No,Male,0.042,8.364
1311,2651,No,Female,0.032,22.245
1312,2651,No,Male,-0.908,16.992
1313,2651,No,Male,0.012,23.992
1314,2651,No,Female,-0.888,8.1
1315,2651,No,Male,-0.398,14.937
1316,2651,No,Male,0.142,10.816
1317,2651,No,Female,-0.528,-1.923
1318,2651,No,Female,0.162,13.972
1319,2651,No,Male,0.612,18.038
1320,2651,No,Male,0.952,21.981
1321,2651,No,Female,0.522,12.432
1322,2651,No,Male,0.802,13.055
1323,2651,No,Female,-0.338,-0.687
1324,2651,No,Female,-1.768,4.97
1325,2651,No,Female,-0.008,2.983
1326,2651,No,Male,0.552,8.997
1327,2651,No,Male,0.782,20.663
1328,2651,Yes,Female,0.542,5.678
1329,2651,Yes,Male,-0.368,-2.544
1330,2655,Yes,Male,-1.038,15.129
1331,2655,Yes,Female,0.032,7.248
1332,2655,Yes,Female,-1.498,7.582
1333,2655,Yes,Female,-1.178,10.892
1334,2655,Yes,Male,-0.078,19.962
1335,2655,Yes,Male,-0.858,22.18
1336,2655,Yes,Female,-1.198,6.248
1337,2655,No,Female,-0.968,5.108
1338,2655,Yes,Male,-0.368,4.976
1339,2655,Yes,Male,-0.078,13.933
1340,2655,No,Female,-0.668,17.89
1341,2655,Yes,Female,-0.878,5.999
1342,2655,No,Male,-1.008,8.547
1343,2655,Yes,Female,-1.308,12.407
1344,2655,Yes,Male,-0.548,14.811
1345,2655,Yes,Female,-1.308,15.9
1346,2655,Yes,Male,-0.858,12.09
1347,2655,Yes,Female,-0.338,3.715
1348,2655,No,Female,-0.168,21.934
1349,2655,Yes,Male,-0.568,16.625
1350,2655,Yes,Female,-0.418,12.526
1351,2655,Yes,Male,-0.848,4.066
1352,2655,Yes,Female,-1.518,14.117
1353,2655,Yes,Female,-2.188,3.28
1354,2655,Yes,Female,-0.948,20.533
1355,2655,Yes,Male,0.242,13.168
1356,2655,Yes,Female,-0.808,14.41
1357,2655,Yes,Female,-0.708,14.318
1358,2655,Yes,Female,-1.818,-1.725
1359,2655,Yes,Female,-1.828,-0.625
1360,2655,Yes,Female,0.132,14.746
1361,2655,Yes,Female,-0.668,16.068
1362,2655,No,Female,-0.358,19.514
1363,2655,No,Female,-1.608,1.27
1364,2655,No,Male,0.442,22.559
1365,2655,Yes,Female,0.902,17.231
1366,2655,Yes,Male,-0.418,11.087
1367,2655,Yes,Male,-1.448,18.557
1368,2655,Yes,Male,-0.808,14.52
1369,2655,Yes,Female,-0.878,15.01
1370,2655,Yes,Male,-0.318,12.504
1371,2655,Yes,Female,-0.778,4.541
1372,2655,No,Male,-1.208,7.949
1373,2655,Yes,Male,-0.748,16.614
1374,2655,Yes,Female,-0.678,7.448
1375,2655,Yes,Female,-0.558,8.571
1376,2655,Yes,Male,-1.288,4.961
1377,2655,Yes,Male,-0.208,15.57
1378,2655,Yes,Female,-0.548,17.205
1379,2655,Yes,Female,0.482,20.854
1380,2655,No,Female,0.162,14.665
1381,2655,No,Male,-0.368,23.261
1382,2658,No,Female,-0.028,7.02
1383,2658,No,Male,1.222,11.371
1384,2658,No,Female,0.702,9.459
1385,2658,No,Female,1.422,12.779
1386,2658,No,Female,-0.398,5.368
1387,2658,No,Female,0.252,19.28
1388,2658,No,Female,0.952,12.86
1389,2658,No,Male,0.942,23.447
1390,2658,No,Male,-0.528,7.98
1391,2658,No,Female,0.462,14.366
1392,2658,No,Male,-0.238,12.164
1393,2658,No,Female,1.022,16.154
1394,2658,No,Female,0.672,13.662
1395,2658,No,Male,-0.648,22.388
1396,2658,No,Female,-0.408,18.324
1397,2658,No,Male,1.512,10.639
1398,2658,Yes,Female,-0.258,4.616
1399,2658,No,Female,-0.308,13.242
1400,2658,No,Male,0.152,15.631
1401,2658,No,Male,0.922,13.355
1402,2658,Yes,Female,-0.068,18.233
1403,2658,No,Female,0.482,22.924
1404,2658,Yes,Female,1.102,13.33
1405,2658,Yes,Male,1.512,16.226
1406,2658,No,Male,0.662,9.418
1407,2658,Yes,Female,0.382,3.291
1408,2658,No,Male,0.782,12.612
1409,2658,No,Male,0.222,16.533
1410,2658,No,Female,0.652,16.172
1411,2658,No,Female,0.302,16.757
1412,2658,No,Male,-0.328,18.079
1413,2658,Yes,Female,0.302,13.816
1414,2658,Yes,Female,-1.178,-0.929
1415,2658,No,Female,-0.568,-0.279
1416,2658,No,Female,0.712,18.037
1417,2658,No,Female,0.782,18.19
